lat,lon,slope_degree,rain_accum_24h,rain_intensity_3h,soil_stability_index,is_paved,dist_to_fault_km,historical_landslide,elevation_m,distance_to_nearest_river_m,vegetation_cover_index,soil_moisture_level,drainage_density,risk_label
24.95864,92.253284,18.060458682572474,56.764556077427535,1.4336671207425704,0.20719996926168466,1,6.199199770917755,1,1212.04605332165,2289.0755181714703,0.4612939786864969,0.8474319017483608,1.5853513797731622,0
25.168538,92.094465,34.77076030238223,180.7976434044867,3.1399103680245646,0.12542751192318527,0,26.277558021028415,1,500.93857140093326,2117.535954545542,0.691949398120292,0.41935934469963765,3.7178907740060128,1
25.430614,91.864121,13.88828774774746,276.520717394442,16.24391401707261,0.6221614257578829,1,4.621630301399507,1,585.0799936444222,3477.5533578753634,0.6053629364507147,0.13910056392049627,3.1960780913513984,0
25.366496,91.630997,30.859375086963425,232.5623902312769,6.99238192644141,0.1695402490544251,1,18.663120221939707,0,1065.825430334668,4218.672456436669,0.9832107711746269,0.4011572013950828,1.844761764353746,0
25.89887,93.727218,20.49450271024632,173.45276296083458,26.919922954123663,0.8103376742762495,1,5.899751024927213,1,767.8021450954732,2756.7576817497225,0.7409923063227885,0.15871059402981758,4.568482717092203,0
26.006067,93.769143,1.9997189579630803,136.93735655090723,29.92376580874255,0.9044898803882454,1,26.60567280078449,0,2440.5629344316712,807.2665764123683,0.23410090534354946,0.3859149916882729,2.0100498498749446,0
26.282975,93.856718,35.37075718939628,44.89452819443658,17.77150366415004,0.7252824171312554,1,16.949525371767535,1,2324.5715801885904,1327.6849019550932,0.46169169558056367,0.7452056765282322,2.0385976349210004,0
26.503232,93.918338,39.14464573105829,82.15279663278552,3.7532854641220474,0.8788822039655078,0,16.38012476261987,0,2059.437104102005,2351.5165294972044,0.9340985511679367,0.6809496174208317,0.9106084579029836,0
26.649743,94.117132,27.69775914178793,223.32767693173554,3.4475371370651544,0.9630245220688062,1,22.923049426978675,0,2104.569792092381,3721.422066672004,0.29269028448717516,0.9731840099679824,3.6017865783335337,0
26.847753,94.493274,33.45924777819743,215.56891045182962,19.65161008484331,0.8884670649762695,1,5.4714969467358365,0,1477.4142857657519,3500.4829667675112,0.7109542378166006,0.7928477896114055,4.07053674202825,0
27.075057,94.69117,21.066219166125222,105.52946985382324,9.785610185134413,0.45616436907203195,1,13.655699873240302,0,2223.9148409404484,3839.782044633438,0.48603597322370173,0.8905063432502865,2.297487802291421,0
27.117985,94.853275,16.73147592089406,221.25841876030225,17.38978228104513,0.3747520092053893,0,20.50241627224937,0,1171.5881498393655,4923.290193046696,0.7470081426088732,0.7816912624920552,2.668177414621663,0
27.2607,95.179716,39.9726861642896,207.63115485224145,29.863408027799405,0.7967688374697249,1,25.99129025719478,1,1724.1075760359429,873.7134837475802,0.7497172640103107,0.920937115449453,1.6070475773153694,1
27.317277,95.313708,10.042550893087407,232.72138343710876,8.842634011894358,0.8180154433613164,1,11.00232447825805,0,2749.952297257582,4838.880887575465,0.42947930335933804,0.7347884255999241,0.767280248128672,0
26.115802,91.708609,30.243793398979218,23.06215318836061,9.185934328549603,0.9877672624139138,1,13.537866359477434,0,2364.571483292685,4815.765032914113,0.3687487445873048,0.35721084951659243,2.821648620643047,0
25.95782,91.849698,32.91207736741585,258.67370870466345,20.017257953274186,0.5341243808291192,1,11.170073791146198,0,1080.1897121105283,1299.5252409782022,0.43931538542691906,0.1478821294791109,4.915848386336586,0
25.734175,91.875853,36.227394675753594,291.10018578541803,17.53151048619849,0.10104475084546476,1,5.6166143878866395,1,1897.4649874684226,3649.264166923279,0.9721991272469397,0.32765191722362697,3.330637972329786,1
25.603444,91.868578,38.37479557248726,275.7223666149734,26.754349527099542,0.4155312849767624,1,6.854442236010019,1,2948.775322820095,379.64448331584,0.5557023674788671,0.2885397315057725,4.749903012448717,1
25.466508,91.818314,19.923460322507456,289.86460050669933,25.083190750320668,0.43941113708017654,1,13.60670886034403,1,2320.6077911482184,4237.851816417211,0.6745604121955227,0.5794850777888046,1.387473150291747,0
25.376107,91.87238,19.93099252972954,141.04756795453702,16.830363655844288,0.9877128802322341,1,8.116458280426937,0,630.9331999953839,3857.970012580878,0.367175823654727,0.43194510869598146,1.960971290746526,0
25.21209,91.965192,31.243547503562773,250.2158209335392,6.805752665881914,0.8201967303802407,0,25.56714293869764,0,2260.9281185480368,2070.544903556323,0.4137545774791581,0.859223439649993,4.004462182770552,0
25.13496,92.122301,40.28525484527958,198.0299634850749,38.91131258460638,0.6550932369975162,1,16.23064674699951,0,3147.3345098618997,1016.8791731265715,0.548272087586549,0.45830172510391887,3.6814145084306085,0
24.999831,92.253509,28.7855863166375,202.42338610304756,7.471987404267846,0.5607938131557991,1,4.1422524199162485,0,904.3464447088613,2119.2669952557853,0.2435205454861784,0.67043047757404,2.7095086689139176,0
24.902435,92.147815,7.773082313627822,292.9863897655507,39.083959611622134,0.39259264500679847,1,9.692798887105468,0,1112.600036661563,1773.7935814722257,0.41755399258406134,0.5515939691021622,3.4929531251112325,0
25.195357,90.626956,42.6983327934775,152.52722393529834,25.393930152630166,0.30486668336669664,0,20.784189164211494,0,715.7479722880216,4092.54375885988,0.9990709136476641,0.18043053831880118,2.301515192293288,0
25.216421,90.564277,4.923351681664502,129.49273048993462,13.032253136484771,0.3297077137371355,0,4.264000262877298,0,2748.001969860028,3107.2627458059583,0.45981734639107985,0.6230413569983966,3.7298763469777203,0
25.206587,90.527885,36.80250912090536,85.24960343960926,25.800347613001453,0.43979307490166897,1,2.9511735451575714,0,1906.25396961416,2135.7118640936023,0.7503792474678336,0.8917508714734155,4.543423412453021,0
25.181768,90.50177,31.014191935807638,110.12057325250389,20.471957272483007,0.28546648523557017,1,18.698228515473964,1,2812.191159134679,388.389326617518,0.4772494023663578,0.38944068197442605,4.037620162748088,1
25.168912,90.441746,20.87267086696336,88.80108023542681,30.363118507144943,0.6602438484799232,1,27.819804265669443,0,2610.296720412235,4538.095198052563,0.7674965682255425,0.5165885105272368,4.033375959140611,0
25.223609,90.259235,0.7277222342893958,58.072459263453084,38.884405352369306,0.9219043010384598,0,14.728668104235327,0,3369.671049551693,2147.760379705613,0.382595064666464,0.47797762146044376,3.794062350980185,0
25.237718,90.207037,15.385356973914703,221.39053023873558,2.606249745765376,0.2194307058091265,1,9.686932405977588,0,1932.9471504212743,4444.7002585545015,0.8710606117816759,0.7267750593135004,1.7937737001084653,0
25.325762,90.206134,12.590453724024478,114.43332082230377,20.901586082221108,0.6046048460366542,1,27.246355602754925,1,236.3994128034034,4923.069689444547,0.7616178167401723,0.9306496137261878,2.5231389071276222,0
25.398097,90.226658,20.253557008282016,291.51205006376387,20.962982849864026,0.5350601435817371,1,6.598345007600459,0,3426.585749234345,208.52204737445823,0.26259600624377927,0.5508321294570858,2.2008324280650333,1
25.439468,90.208681,14.37385066242681,97.77628072343941,12.06985619143815,0.3763002599178107,1,16.44480730290071,1,1441.126225546994,2605.902294800435,0.7111091653526858,0.6350536849696725,4.10780843096067,0
25.498116,90.21525,3.972002901995616,56.56823685928311,38.00133490575911,0.9260271027271005,1,9.790999610281304,0,2052.021231958831,3086.2523059595856,0.6824717175327113,0.31672256398834436,1.9870409522499655,0
25.564352,90.235341,30.879830244320175,170.74103415427723,5.094924611951454,0.8125812045225759,1,24.203349969052912,0,2836.0403864667287,3188.3884971109655,0.6295557905591668,0.1622928702582469,4.703787189694717,0
25.605746,90.234245,5.182884431150092,178.51940599288676,34.520640228683625,0.33358139927499353,1,0.6148605865180103,0,1638.1433118839159,3178.7725751368357,0.48085765196704944,0.6120272152874163,2.4344908003435863,0
25.634393,90.206409,10.478422011396248,272.2021352899038,32.222332059047645,0.23866636298700192,1,23.912470983909643,0,2841.932932579314,293.8770003016977,0.5959680155517666,0.29977304379195696,3.326194087376018,0
25.663024,90.155051,21.5039580818907,248.76542447470885,37.146407331173414,0.6388446022972718,0,3.1601680439292785,1,3287.7011328416966,2996.6183855197046,0.35302205048110136,0.3494123114786665,2.0724008112246386,1
25.717211,90.112112,44.066877076857345,267.4941440154006,26.198952856546512,0.9898051470938394,1,26.256670671490514,0,2414.7785010835682,2374.0136081448877,0.5164753667877982,0.3292891559451605,0.9231711298479427,0
25.804982,90.055098,27.448083088986344,18.742978085561234,6.703462352053412,0.9261545578173211,1,16.299185921301643,1,1997.1655531650651,498.9128940010701,0.8610351722769247,0.5192669136001794,3.260054030229479,0
26.019702,89.979337,23.673944490199737,195.09913968720545,8.847379504308277,0.9420410768271041,1,21.59060833870415,0,1608.4594590274078,135.8209926709219,0.4974169827988707,0.657275232258332,1.9318308264573623,0
26.174591,90.070541,31.027719149360593,264.566593704863,17.312645150331477,0.7658925439147728,1,15.389878829440665,1,3297.2054912253852,168.6029380746603,0.5212129445161713,0.6779004054110966,0.8279498411305561,1
26.205642,90.314027,23.071762738859068,54.55882710184931,20.994398778858486,0.5847059066982845,1,21.317413883501157,1,1221.968923363882,290.0881841470351,0.900796729306308,0.5702486048561196,3.0004825325742903,0
26.377637,90.556538,21.18877245506105,148.69497166404875,15.310092462905002,0.6489129258112216,0,16.102799758737067,1,755.4049802422433,4727.5339389893825,0.7929424676265152,0.7019563511834747,2.5676055986089006,0
26.329663,90.809579,19.595913056845617,170.46458094120896,20.364316382989067,0.3589549515428009,0,8.655290661082178,0,2403.3367980401636,1289.299795163594,0.5184897344735071,0.3708946365099661,0.7556767201440385,0
26.301309,91.065893,18.74225157538702,98.52506097669995,25.423525915238198,0.3988389041087037,1,19.54673976315977,0,65.72473208686824,486.123352619327,0.4515356385543151,0.43835210541264047,1.2807476778182476,0
26.269238,91.228544,15.824069058613732,190.1217137756002,27.171492739052677,0.8381828785856541,1,25.90964691777724,0,1314.390192975717,4904.00174951166,0.911309752909704,0.791059045760686,4.366080435545868,0
26.27306,91.478552,26.662306229078272,45.23263412384288,31.975930202602207,0.7541294620536249,1,29.194995026854674,1,1222.5730188387456,4582.658981210071,0.5681278863975627,0.4196649864737807,1.2590674541108278,0
26.190121,91.643746,9.397884822789983,156.25963919364705,10.994428498464732,0.9169159572195104,0,19.428006226820422,0,232.63618602706146,467.6266484637552,0.33954338184604904,0.22526816732106422,4.375105279337582,0
26.111685,91.748191,38.8075627569388,266.0003956501035,37.2440666568122,0.9770713755538659,1,7.455247855949504,1,2493.805685918119,2675.00128134872,0.9028089157729972,0.5322901700758066,1.232679778249927,0
25.958508,91.868038,44.697911307102,71.03941623181365,33.32183716081005,0.9882201051700868,0,7.361847603203591,1,2906.1113399784927,4758.21199732354,0.36345265687979567,0.5656938382521125,1.028334579129505,0
25.707578,91.899153,35.126838310940435,134.08909490573734,1.214040894926041,0.3736737956363515,1,17.586481055465253,0,2900.9454304728397,2911.442247547322,0.29099693845507,0.5081868151043175,1.109898272899485,0
25.571839,91.871107,40.17709180771536,65.58664829062175,30.323392238864688,0.1909354142472642,1,6.448424091463063,1,2409.466006823741,1834.1697772695252,0.333553684164109,0.3687001888651311,2.0405005398837974,0
25.462807,91.8385,33.35588220342169,191.51387888908354,26.00643319542787,0.32270299970709154,1,17.70831152450835,0,3254.4592386296877,902.5778212238552,0.4186808763272567,0.801784980589184,4.583126042236476,0
25.355341,91.894742,2.2210284948305867,105.38501964011044,6.799841510618446,0.9309281885668831,1,29.777789669946664,0,729.7434707597749,3892.398923144107,0.5304803418817517,0.43469171220806646,1.5650871721200015,0
25.208628,91.988519,26.51130707746887,123.86919346823373,5.67046169457976,0.11291843702140097,1,21.057177507474957,0,2496.4497891403807,2327.401120596754,0.36454530963346854,0.9365114818339028,3.016897615807635,0
25.065469,92.109679,4.827644629889566,249.3621337344433,26.623294142407815,0.6884967030033541,1,25.754471447226802,0,3245.8309017534793,3860.9274271631807,0.9838715063832894,0.7679143344460535,2.090359003388384,0
24.993254,92.27089,35.92639005900338,261.7193402268945,28.88271310311299,0.6665871108654179,1,15.879245380012776,0,633.3023858533014,395.4836385610039,0.45759538207373085,0.7465745043558358,0.947671987521423,0
24.859993,92.294057,36.88214388077362,50.910984132166696,18.24935058435837,0.8084411216705464,1,14.666972300399964,0,2941.328627810593,4681.833897288492,0.8660941650315346,0.5090241679091273,4.084343995427035,0
27.585146,91.866236,3.0836112020826087,101.1434674451804,33.09766892087838,0.3753882221934026,1,2.6747649159600164,0,1460.7260533838494,4655.447159120473,0.9175543474323813,0.5395794558329424,3.5301389938744654,0
27.582762,91.986983,14.53831001411105,27.001792923064304,35.98018806657952,0.11052133151196386,1,19.67053134736209,0,485.1930697813406,3296.1068762280843,0.47939353907334736,0.22002326309462,2.634895893103232,0
27.338257,92.277307,38.15362848574604,298.67737438360217,28.127892975370806,0.642543262002376,1,4.037188436796979,0,3388.5718687464614,1092.2268078916716,0.8707993433067682,0.55113148063503,1.454159836724486,0
27.210888,92.414043,0.8529434649988071,289.3966726748136,19.527251671383546,0.2102027811343854,1,14.40936539235376,0,2956.0582581054887,4238.325557986375,0.5415662521889606,0.6308114224034805,3.4825259789717125,0
27.03513,92.128014,33.97046517912182,281.5756256629515,23.469022860482973,0.6690579084007148,1,28.409634306061243,1,2509.8972200493363,595.9802195898426,0.5208877420085847,0.7110645012851322,1.095277849864802,1
26.956695,92.149955,13.496285782373912,183.3830297049948,21.544055320048187,0.33429491811841044,1,19.61896205285466,1,2719.900508132285,3308.8306161490013,0.7201733162551599,0.4453457561207139,1.8711904642771533,0
26.644457,92.169896,15.65005182380505,51.921826852850465,30.93077973211972,0.17630465501484785,1,25.16281169423994,0,1920.5297524940681,2934.237929831958,0.7808429661474756,0.8525132712555663,1.916313717959238,0
26.354246,91.862604,4.757435080133639,78.51602947809783,11.326278113135901,0.19566246723185632,1,25.366228179745278,0,1042.3338347441388,2544.5797147914495,0.912870046562136,0.5122565173359235,1.7255157768447127,0
26.13117,91.674136,37.91130512268166,276.02232703215344,35.817066373453315,0.17698177155059225,1,21.502548965650337,1,1585.0370579476132,3675.910112745591,0.4346848776405866,0.6383182921413106,4.81881071630788,1
25.958508,91.868038,0.21072565808321453,74.61616505060142,10.854283359779883,0.6184570921655347,0,18.516330195235877,0,1346.6950450365205,4204.787832939986,0.131651682990107,0.5456694194501924,4.947033703519095,0
25.521559,91.793546,2.498689841914285,270.29736641113004,38.427055075269564,0.8710482096427031,1,22.693347979108566,0,773.6673548178767,4234.081908221788,0.575052318953833,0.4110267891810885,4.197013168997903,0
25.297508,91.582651,11.72822604602128,288.59391921695715,35.50292959642948,0.3253575548177191,1,1.455120597204261,1,3284.3605994036443,3462.6320508896233,0.2877662816071005,0.8028865969881672,3.5050781410500327,1
26.47638,90.558108,41.2871484392315,118.91555970586789,9.531822042041336,0.32393718061596144,1,25.193880578846308,0,886.3346668187601,2673.9577641765272,0.44152573789621075,0.7798913913279301,1.3312223385077577,0
26.465533,90.746746,13.933243811549255,247.31383495487788,38.134871303326804,0.9711583915843878,1,0.7943804152386138,1,2110.762506543866,4340.4045991574685,0.567797420268557,0.7506599555231435,4.982507992110552,0
26.487931,90.965481,11.028303921066987,177.46337928423824,15.850521273301856,0.6301374275191566,1,19.854091812179917,0,1234.5143672419256,4325.42577552709,0.8853663450450866,0.3087192900643239,1.3845883209150052,0
26.270282,91.186805,32.31360614676074,295.21326428609933,20.050541962202736,0.28418073231694285,1,21.70240235158102,1,3189.7503627129254,4472.507240645011,0.21208985681689696,0.5757314348925514,4.809500423636596,1
26.24502,91.589205,8.884037976508235,181.66919519581643,18.767105706794357,0.4496952520097224,1,13.427855683960011,1,1469.58409842675,3694.7309363294257,0.2916966486256348,0.3108703415958457,3.7940455087770735,0
26.098117,91.87853,17.888692359229086,245.88144355917342,9.169332132417257,0.3449645800108813,1,18.795818162820414,0,2631.6625766902457,2224.862108406275,0.8854663554291087,0.6097020625994181,3.7161700118580656,0
25.674503,91.896866,24.368381937004337,205.2272359186063,1.9218578638098494,0.6850757253035276,1,8.94752676981631,1,1549.3702215241233,439.5675594653579,0.9769808903243762,0.8829391683583744,2.0323418987997366,0
25.550996,92.05165,2.792594832364505,210.40361080992983,22.373670755008515,0.7285036438860333,0,5.6597333618214085,1,1582.9273573926466,2925.3157007354284,0.2830794987926194,0.7206023378588848,4.377641848224969,0
25.369678,92.326466,7.379358219204619,38.116545544826536,9.1959826061304,0.6836441255860405,1,17.61689857405779,0,1978.4864062507856,4740.886091205993,0.4913806531303373,0.2716120465758586,1.1294712946913397,0
25.153372,92.366599,30.505600387551993,290.88302704597254,38.15458346136891,0.10698434985541823,1,4.022930431003066,0,3267.895903674446,4542.817820044789,0.6163277842908573,0.5380464686925426,0.9843571209228974,0
24.967671,92.573396,15.463078473510713,17.37062769890582,10.628489521002496,0.9571230878702077,0,29.09416085677702,1,3089.664522159252,4119.998744252409,0.8959315492162725,0.4194793463500107,0.8853904836131388,0
25.185329,92.018455,38.487133216606296,84.99002089327875,38.264366162244336,0.15601725394380267,1,27.832337342604244,0,3494.2592516740096,2703.4941417797786,0.4252621440128995,0.33393027895202504,1.1645417397773783,0
25.184503,92.021071,34.73964477468205,219.1355765333797,6.537988978141928,0.6006940210236964,1,25.977226540573024,1,937.3329916464897,4566.178173519986,0.9747100615445036,0.6507037459575986,4.529964465022607,0
25.185663,92.026013,35.99354699931448,153.5922687800979,34.93090297438194,0.6560457692366863,1,1.4841553065307391,0,499.8697617704741,3811.776018212272,0.19073897668107365,0.26509913538226476,3.392452482508358,0
25.185848,92.026186,13.027938548957808,277.1648164979366,34.63568581919039,0.194277982570099,1,10.235843591568594,1,1448.8925418469403,2849.0488504196587,0.9071745646038112,0.7295983582619902,2.23508023341799,0
25.187141,92.022033,27.684359707167427,88.96266018330644,4.629745576663664,0.5347354325664809,1,8.758043748145635,0,1522.3117844856474,323.145620935547,0.15573875382320762,0.3307032207593711,1.8896476071231216,0
25.188531,92.0229,18.09573353463339,153.29730281283466,31.185050528326066,0.8914754719936331,1,6.508545843595167,1,1053.2618022741435,2874.106571758972,0.48904350622694204,0.7538361346515382,1.272760831922244,0
25.193242,92.022183,16.448782603291967,156.96038807426083,4.180754733717448,0.5081963674646716,0,9.625772088469155,0,2233.082973541533,3286.7428420188103,0.24091709135792685,0.883086009428612,1.3992382618307122,0
25.196697,92.024565,43.43771286506303,65.79853777716355,3.1540955326030486,0.2770269539586677,1,2.755167645177611,1,617.38575217997,3216.1418014768883,0.5775504726553418,0.7432757180215228,1.9936363096772585,0
25.197062,92.028295,27.624890683727546,172.1788386401265,13.555639194675662,0.3981083334187354,0,18.82891922958345,1,2908.183403638692,1974.7395753925305,0.43113565004512755,0.23670575682745662,4.093250980676412,1
25.195899,92.030706,4.558924296922264,148.0888748826435,6.204762568825652,0.8059123238452383,1,12.25542408061483,1,590.8225338690509,3602.190871434355,0.43264187474964966,0.8480465247786482,1.8846291572386875,0
